,id_x,url,text,rating_x,time_created,user,index,id_y,alias,name,image_url,is_closed,review_count,categories,rating_y,coordinates,transactions,price,location,phone,display_phone,distance
55,6z3Rs8S-NGBq1asiHX8f3w,https://www.yelp.com/biz/kfc-atlanta-9,"Decided to stop here before heading to work, so I ordered a 12 pc Hot Wings (Nashville ). First they gave my order to someone else (apologized) then I got...",1,2019-10-09 10:49:50,"{'id': '5AEB1gJZuIBv1Z2kaYokvg', 'profile_url': 'https://www.yelp.com/user_details?userid=5AEB1gJZuIBv1Z2kaYokvg', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/06uyueT6PxW1rzNinGUzLQ/o.jpg', 'name': 'Wendell L.'}",24,gknFTvvw1Pv6j4aC_OuNyA,kfc-atlanta-9,KFC,https://s3-media2.fl.yelpcdn.com/bphoto/kyyDDhqZykGEvnoZdajWIA/o.jpg,False,8,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",2.0,"{'latitude': 33.612544175695, 'longitude': -84.472529}","['delivery', 'pickup']",$,"{'address1': '5245 Old National Hwy', 'address2': '', 'address3': '', 'city': 'Atlanta', 'zip_code': '30349', 'country': 'US', 'state': 'GA', 'display_address': ['5245 Old National Hwy', 'Atlanta, GA 30349']}",+14047616972,(404) 761-6972,24115.77461889676
56,0asNAq8WATffQTBGEjmkyA,https://www.yelp.com/biz/kfc-roswell-4,"the  cashier at the drive thru did not wear any mask.
i asked her about it and she  did not answer but just
giggled.",1,2020-06-14 09:21:47,"{'id': 'Hx3CfsF0MLC3d_4dqGaABA', 'profile_url': 'https://www.yelp.com/user_details?userid=Hx3CfsF0MLC3d_4dqGaABA', 'image_url': None, 'name': 'R L.'}",25,ripETkN3kiaBe6s7auWcWw,kfc-roswell-4,KFC,https://s3-media2.fl.yelpcdn.com/bphoto/nldKchDU1yfRMBJNS5ON1g/o.jpg,False,24,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",2.0,"{'latitude': 34.0337535352036, 'longitude': -84.3412069092274}","['delivery', 'pickup']",$,"{'address1': '676 Holcomb Bridge Rd', 'address2': '', 'address3': '', 'city': 'Roswell', 'zip_code': '30076', 'country': 'US', 'state': 'GA', 'display_address': ['676 Holcomb Bridge Rd', 'Roswell, GA 30076']}",+17709932330,(770) 993-2330,24704.712900326413
57,KIZMzIgEgrATZxNKUHP7tA,https://www.yelp.com/biz/kfc-roswell-4,"Would give no stars if possible. With COVID concerns, called to get their Health Inspection Restaurant score-Person answering phone said she wanted me to...",1,2020-06-11 12:18:21,"{'id': 'ccUjjm8T7dlwZ6c499klfA', 'profile_url': 'https://www.yelp.com/user_details?userid=ccUjjm8T7dlwZ6c499klfA', 'image_url': None, 'name': 'Rhonda M.'}",25,ripETkN3kiaBe6s7auWcWw,kfc-roswell-4,KFC,https://s3-media2.fl.yelpcdn.com/bphoto/nldKchDU1yfRMBJNS5ON1g/o.jpg,False,24,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",2.0,"{'latitude': 34.0337535352036, 'longitude': -84.3412069092274}","['delivery', 'pickup']",$,"{'address1': '676 Holcomb Bridge Rd', 'address2': '', 'address3': '', 'city': 'Roswell', 'zip_code': '30076', 'country': 'US', 'state': 'GA', 'display_address': ['676 Holcomb Bridge Rd', 'Roswell, GA 30076']}",+17709932330,(770) 993-2330,24704.712900326413
58,CYWNKNUVlbHyHUeWdvKWMg,https://www.yelp.com/biz/kfc-chicago-71,"Environment is disgusting as with all KFC's - not surprised.

Lack of employees ? Only like 5 crews ? 

Food is below average and sanitation needs to level...",1,2019-03-08 20:27:55,"{'id': 'uPrypWQoR5M7mEQzVdMUZw', 'profile_url': 'https://www.yelp.com/user_details?userid=uPrypWQoR5M7mEQzVdMUZw', 'image_url': None, 'name': 'Anonymous K.'}",0,ZxGS79xZxs8E4gSAHyoG1w,kfc-chicago-71,KFC,https://s3-media4.fl.yelpcdn.com/bphoto/z9b-dNPpwrWRY5iGDIN4tQ/o.jpg,False,14,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",3.0,"{'latitude': 41.866977, 'longitude': -87.6863112001564}","['delivery', 'pickup']",$,"{'address1': '1144 S Western Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60612', 'country': 'US', 'state': 'IL', 'display_address': ['1144 S Western Ave', 'Chicago, IL 60612']}",+13126009353,(312) 600-9353,4304.2101200316265
59,1LLPd8ZSyTOUhMa2TMZGwA,https://www.yelp.com/biz/kfc-chicago-63,"Filthy, Just pure filth 2 months ago I saw 2 cockroaches right in the kitchen no chefs would step on it just don't go to this location",1,2020-06-05 18:58:15,"{'id': '215saI_ojwiQByydqkd_vg', 'profile_url': 'https://www.yelp.com/user_details?userid=215saI_ojwiQByydqkd_vg', 'image_url': None, 'name': 'Kakashi H.'}",1,5AfHTvp-T9JwHBJ1gupJ2A,kfc-chicago-63,KFC,https://s3-media4.fl.yelpcdn.com/bphoto/TIsEXD7iH5_FnqZVk5dvCQ/o.jpg,True,18,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.5,"{'latitude': 41.8847, 'longitude': -87.6309}",[],$,"{'address1': '100 W Randolph', 'address2': 'James R. Thompson Center, Great State Fare Food Court', 'address3': '', 'city': 'Chicago', 'zip_code': '60601', 'country': 'US', 'state': 'IL', 'display_address': ['100 W Randolph', 'James R. Thompson Center, Great State Fare Food Court', 'Chicago, IL 60601']}",+13126300342,(312) 630-0342,4496.910678750177
60,NRpNlnBPwe9Zt4g9bgK8FQ,https://www.yelp.com/biz/kfc-chicago-74,"Still the world's crappiest KFC. I thought it was under new management! I went there on a chilly Friday night at 8pm and first, ""Drive though is closed....",2,2020-01-18 17:58:43,"{'id': 'sBJHmQ_E6e_yK2RCHfRKig', 'profile_url': 'https://www.yelp.com/user_details?userid=sBJHmQ_E6e_yK2RCHfRKig', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/h847K58WO3ZzT7eGQstbGA/o.jpg', 'name': 'AM C.'}",2,FyiYRpJd7tEZy-d58_fh9A,kfc-chicago-74,KFC,https://s3-media2.fl.yelpcdn.com/bphoto/qTFxA4SqMkYQOHhu9-wQSg/o.jpg,False,59,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.5,"{'latitude': 41.9537510446938, 'longitude': -87.6986310119224}","['delivery', 'pickup']",$,"{'address1': '2807 W Irving Park Rd', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60618', 'country': 'US', 'state': 'IL', 'display_address': ['2807 W Irving Park Rd', 'Chicago, IL 60618']}",+17732670071,(773) 267-0071,5672.18629547971
61,ED_bxIcF-5s0BMr_7kIp_Q,https://www.yelp.com/biz/kfc-chicago-74,"Out of pretty much everything. Drive thru is a joke. You're not this hungry. Go elsewhere, perhaps a local restaurant that would appreciate your...",1,2020-03-01 17:14:37,"{'id': 'Q7urUd4pG63vfH5i3Vx8DQ', 'profile_url': 'https://www.yelp.com/user_details?userid=Q7urUd4pG63vfH5i3Vx8DQ', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/AAW16fivwrq4QSmSsfkzVg/o.jpg', 'name': 'J.P. W.'}",2,FyiYRpJd7tEZy-d58_fh9A,kfc-chicago-74,KFC,https://s3-media2.fl.yelpcdn.com/bphoto/qTFxA4SqMkYQOHhu9-wQSg/o.jpg,False,59,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.5,"{'latitude': 41.9537510446938, 'longitude': -87.6986310119224}","['delivery', 'pickup']",$,"{'address1': '2807 W Irving Park Rd', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60618', 'country': 'US', 'state': 'IL', 'display_address': ['2807 W Irving Park Rd', 'Chicago, IL 60618']}",+17732670071,(773) 267-0071,5672.18629547971
62,IvYxY2NnOy-Ax44uD-U7LA,https://www.yelp.com/biz/kfc-chicago-74,"My Grub Hub order was wrong and delivered cold. Worse, they didn't even pick up the phone when I tried to correct it. And even worse, I find this is a low...",1,2020-04-10 18:26:24,"{'id': '41KcYWnec-m8s1T_4CANBw', 'profile_url': 'https://www.yelp.com/user_details?userid=41KcYWnec-m8s1T_4CANBw', 'image_url': None, 'name': 'Who A.'}",2,FyiYRpJd7tEZy-d58_fh9A,kfc-chicago-74,KFC,https://s3-media2.fl.yelpcdn.com/bphoto/qTFxA4SqMkYQOHhu9-wQSg/o.jpg,False,59,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.5,"{'latitude': 41.9537510446938, 'longitude': -87.6986310119224}","['delivery', 'pickup']",$,"{'address1': '2807 W Irving Park Rd', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60618', 'country': 'US', 'state': 'IL', 'display_address': ['2807 W Irving Park Rd', 'Chicago, IL 60618']}",+17732670071,(773) 267-0071,5672.18629547971
63,e1DctfCvb9_eN1mJ96Z7qA,https://www.yelp.com/biz/kfc-chicago-2,This place is the worst fucking KFC I dealt with the order was all wrong I was missing food from my order I guess people don't know how to read a ticket or...,1,2019-10-15 16:58:26,"{'id': '7tEEmYM0Dc0NhSdkammbIQ', 'profile_url': 'https://www.yelp.com/user_details?userid=7tEEmYM0Dc0NhSdkammbIQ', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/QZ4ZT0fl4EADNoPNKg0KsQ/o.jpg', 'name': 'Jamie J.'}",3,0RLDxKt1SfcLXlD8Sp9aIQ,kfc-chicago-2,KFC,https://s3-media4.fl.yelpcdn.com/bphoto/Ks_ckix7BTJRibgwLeduMg/o.jpg,False,17,"[{'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",2.5,"{'latitude': 41.9240062568404, 'longitude': -87.7445391503132}","['delivery', 'pickup']",$,"{'address1': '4715 W Fullerton Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60639', 'country': 'US', 'state': 'IL', 'display_address': ['4715 W Fullerton Ave', 'Chicago, IL 60639']}",+17733843657,(773) 384-3657,5909.306136667222
64,iwIxGz2DClg30vbQb5hDag,https://www.yelp.com/biz/kfc-chicago-54,Terrible! 6pm Thursday night and they don't have chicken? So... they won't make money no more tonight? Guess not!,1,2020-05-14 16:38:04,"{'id': 'GF4kTkCX7NV0R6oyRJjbyQ', 'profile_url': 'https://www.yelp.com/user_details?userid=GF4kTkCX7NV0R6oyRJjbyQ', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/XRj5DFcudWe6r8v2lkH-4g/o.jpg', 'name': 'Chiquita Y.'}",4,P6JsgTyM0x5XY4hPpkZstA,kfc-chicago-54,KFC,https://s3-media2.fl.yelpcdn.com/bphoto/3mji24-WBq4t-xFfmDOH7Q/o.jpg,False,4,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.5,"{'latitude': 41.8806, 'longitude': -87.7567567754222}","['delivery', 'pickup']",$,"{'address1': '5230 W Madison St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60644', 'country': 'US', 'state': 'IL', 'display_address': ['5230 W Madison St', 'Chicago, IL 60644']}",+17736266680,(773) 626-6680,7085.760953747363
65,XeEGxAYvwOXKiI_P1Rel3w,https://www.yelp.com/biz/kfc-chicago-54,"What to say about this place. It's just around the corner from my house which is great. The chicken, not up to the standards of KFC. It's greasy and usually...",1,2019-01-07 17:31:06,"{'id': '4CamS0Arv-keWF3e9jetlw', 'profile_url': 'https://www.yelp.com/user_details?userid=4CamS0Arv-keWF3e9jetlw', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/hZvVpLop6GssohnUJu1KpA/o.jpg', 'name': 'Caleb K.'}",4,P6JsgTyM0x5XY4hPpkZstA,kfc-chicago-54,KFC,https://s3-media2.fl.yelpcdn.com/bphoto/3mji24-WBq4t-xFfmDOH7Q/o.jpg,False,4,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.5,"{'latitude': 41.8806, 'longitude': -87.7567567754222}","['delivery', 'pickup']",$,"{'address1': '5230 W Madison St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60644', 'country': 'US', 'state': 'IL', 'display_address': ['5230 W Madison St', 'Chicago, IL 60644']}",+17736266680,(773) 626-6680,7085.760953747363
66,_xiy1lVSJFTMxokTqtg8qw,https://www.yelp.com/biz/kfc-chicago-54,If I could give this disgusting place 0 stars I would. BEWARE!! Bugs found on food (pic attached). EAT HERE AT YOUR OWN RISK!! Unfortunately the people who...,1,2016-09-08 07:54:13,"{'id': '4Bihs0o_wAeJw7fNmX-p6Q', 'profile_url': 'https://www.yelp.com/user_details?userid=4Bihs0o_wAeJw7fNmX-p6Q', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/2mzAQQfLNhq66r9X2HoP7Q/o.jpg', 'name': 'Rachel H.'}",4,P6JsgTyM0x5XY4hPpkZstA,kfc-chicago-54,KFC,https://s3-media2.fl.yelpcdn.com/bphoto/3mji24-WBq4t-xFfmDOH7Q/o.jpg,False,4,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.5,"{'latitude': 41.8806, 'longitude': -87.7567567754222}","['delivery', 'pickup']",$,"{'address1': '5230 W Madison St', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60644', 'country': 'US', 'state': 'IL', 'display_address': ['5230 W Madison St', 'Chicago, IL 60644']}",+17736266680,(773) 626-6680,7085.760953747363
67,IhuwHItyOkMYunr1TQrT2w,https://www.yelp.com/biz/kfc-chicago-18,Don't come here!!!!!! One of their workers (a Asian) girl just prepared my food with no gloves on and got an attitude when i asked her to remake it with...,1,2020-03-19 11:18:39,"{'id': 'I1yzwza_GqSfocAvnkHl_Q', 'profile_url': 'https://www.yelp.com/user_details?userid=I1yzwza_GqSfocAvnkHl_Q', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/TByLAPUxzziIsmrxhwpAQA/o.jpg', 'name': 'Naasira R.'}",5,0rBeg6iN8gQrshzNuIhniw,kfc-chicago-18,KFC,https://s3-media3.fl.yelpcdn.com/bphoto/ppkL87k0PDXNqBaeRlPowA/o.jpg,False,28,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",2.0,"{'latitude': 41.9454380175619, 'longitude': -87.7474594141035}","['delivery', 'pickup']",$,"{'address1': '3536 N Cicero Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60641', 'country': 'US', 'state': 'IL', 'display_address': ['3536 N Cicero Ave', 'Chicago, IL 60641']}",+17736856192,(773) 685-6192,7301.023207916109
68,kDtsgAUghu8xfhUlc4oJiQ,https://www.yelp.com/biz/kfc-chicago-24,I preface my review by acknowledging that this is a fast-food place in a very culturally diverse neighborhood; I'm not expecting fine-dining quality....,2,2019-06-03 14:00:29,"{'id': 'z6jPz1gHjCbKxX1YkHjWEA', 'profile_url': 'https://www.yelp.com/user_details?userid=z6jPz1gHjCbKxX1YkHjWEA', 'image_url': 'https://s3-media3.fl.yelpcdn.com/photo/n5uMjHPgQ2BooQkxVy86Lg/o.jpg', 'name': 'Gabe C.'}",6,rL1qCkOL320YLMMuUiImlw,kfc-chicago-24,KFC,https://s3-media2.fl.yelpcdn.com/bphoto/d1a47QffW8KmvFzmcMZ8UQ/o.jpg,False,26,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",2.0,"{'latitude': 41.969396, 'longitude': -87.655348}","['delivery', 'pickup']",$,"{'address1': '4804 N Sheridan Rd', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60640', 'country': 'US', 'state': 'IL', 'display_address': ['4804 N Sheridan Rd', 'Chicago, IL 60640']}",+17739163888,(773) 916-3888,7381.7420977043585
69,_lsJ1ckXWqMgcgw6Wj3CZQ,https://www.yelp.com/biz/kfc-chicago-24,"If I could give zero stars, I would. The employees were rude and disrespectful. It was extremely clear that they did not care about their jobs AT ALL. The...",1,2018-02-25 12:34:55,"{'id': 'C_w9yILU4UksB9MFrtc2pw', 'profile_url': 'https://www.yelp.com/user_details?userid=C_w9yILU4UksB9MFrtc2pw', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/vuACCLAtbr3SguAb9eLbNQ/o.jpg', 'name': 'Sarah L.'}",6,rL1qCkOL320YLMMuUiImlw,kfc-chicago-24,KFC,https://s3-media2.fl.yelpcdn.com/bphoto/d1a47QffW8KmvFzmcMZ8UQ/o.jpg,False,26,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",2.0,"{'latitude': 41.969396, 'longitude': -87.655348}","['delivery', 'pickup']",$,"{'address1': '4804 N Sheridan Rd', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60640', 'country': 'US', 'state': 'IL', 'display_address': ['4804 N Sheridan Rd', 'Chicago, IL 60640']}",+17739163888,(773) 916-3888,7381.7420977043585
70,NwgvH8pyfsSK6IpFLO0oGQ,https://www.yelp.com/biz/kfc-chicago-7,"Ordered 2 Honey BBQ sandwiches and a $5 fill up box.
The sandwiches were both dry like they had been sitting for a long time. My $5 fill up box was missing...",1,2019-10-22 17:36:13,"{'id': 'JICcsTHpTWaxhhkUD-A4GQ', 'profile_url': 'https://www.yelp.com/user_details?userid=JICcsTHpTWaxhhkUD-A4GQ', 'image_url': None, 'name': 'Angel R.'}",7,gQWQ8q3sTY68JgvYVxoPrA,kfc-chicago-7,KFC,https://s3-media4.fl.yelpcdn.com/bphoto/GwSjazxjSxN1zKdpK6Mclg/o.jpg,False,5,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",2.5,"{'latitude': 41.9094768340779, 'longitude': -87.7768657669219}","['delivery', 'pickup']",$,"{'address1': '6034 W North Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60639', 'country': 'US', 'state': 'IL', 'display_address': ['6034 W North Ave', 'Chicago, IL 60639']}",+17738874458,(773) 887-4458,8215.042713854007
71,WvObUIMqGW3l6q7xI6AR8A,https://www.yelp.com/biz/kfc-chicago-7,Did not receive all my items!! Called the store no answer!! Then sent me hot wings instead of honey bbq!! Will never order from here again,1,2019-10-30 09:03:28,"{'id': '8nzhi_wiFxo-f9LiqaS2sQ', 'profile_url': 'https://www.yelp.com/user_details?userid=8nzhi_wiFxo-f9LiqaS2sQ', 'image_url': None, 'name': 'Dilynn L.'}",7,gQWQ8q3sTY68JgvYVxoPrA,kfc-chicago-7,KFC,https://s3-media4.fl.yelpcdn.com/bphoto/GwSjazxjSxN1zKdpK6Mclg/o.jpg,False,5,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",2.5,"{'latitude': 41.9094768340779, 'longitude': -87.7768657669219}","['delivery', 'pickup']",$,"{'address1': '6034 W North Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60639', 'country': 'US', 'state': 'IL', 'display_address': ['6034 W North Ave', 'Chicago, IL 60639']}",+17738874458,(773) 887-4458,8215.042713854007
72,cyyg2YtDUqcS6jsZ-whj8Q,https://www.yelp.com/biz/kfc-chicago-17,"I got here at about 10:05am, and they say they open at 10am, and the store doors weren't open. So I waited a little bit and then went through the drive...",2,2019-08-31 08:33:21,"{'id': 'ewcfQqFcXyqPKkPk-r7wlg', 'profile_url': 'https://www.yelp.com/user_details?userid=ewcfQqFcXyqPKkPk-r7wlg', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/3z5c-Sj0cwq_9Reb1UMuig/o.jpg', 'name': 'Anna P.'}",8,kLVT9hvGfSMNIp5Xe_t9Hw,kfc-chicago-17,KFC,https://s3-media4.fl.yelpcdn.com/bphoto/q0bzFnT6_oHBp0wPvqSMuQ/o.jpg,False,14,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.5,"{'latitude': 41.8267502099069, 'longitude': -87.6840883380461}","['delivery', 'pickup']",$,"{'address1': '3696 S Archer Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['3696 S Archer Ave', 'Chicago, IL 60609']}",+17734757523,(773) 475-7523,8734.38850388892
73,x_Hs3YbglI5eyvZn7CKjSg,https://www.yelp.com/biz/kfc-chicago-17,Very disappointed! I was probably one of the large number of people who requested that the honey bbq wings return. I was so happy to see that they had done...,2,2019-10-27 10:52:08,"{'id': 'wKObWEJu6B7LjEQAEXjFpw', 'profile_url': 'https://www.yelp.com/user_details?userid=wKObWEJu6B7LjEQAEXjFpw', 'image_url': 'https://s3-media4.fl.yelpcdn.com/photo/wfzSTcffVrdaGpgMyPsxPg/o.jpg', 'name': 'Omar J.'}",8,kLVT9hvGfSMNIp5Xe_t9Hw,kfc-chicago-17,KFC,https://s3-media4.fl.yelpcdn.com/bphoto/q0bzFnT6_oHBp0wPvqSMuQ/o.jpg,False,14,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.5,"{'latitude': 41.8267502099069, 'longitude': -87.6840883380461}","['delivery', 'pickup']",$,"{'address1': '3696 S Archer Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['3696 S Archer Ave', 'Chicago, IL 60609']}",+17734757523,(773) 475-7523,8734.38850388892
74,dA--7cqY4w0s8H3v6D29iw,https://www.yelp.com/biz/kfc-chicago-17,"wanted a bucket of kfc, like the product, but my 10 piece bucket consisted of 4 wings, 4 legs, and 2 thighs......apparently this bird had no breasts or any...",1,2019-12-13 17:26:51,"{'id': '6QlJbUA3SD648tBUIjH9Qg', 'profile_url': 'https://www.yelp.com/user_details?userid=6QlJbUA3SD648tBUIjH9Qg', 'image_url': None, 'name': 'Paul P.'}",8,kLVT9hvGfSMNIp5Xe_t9Hw,kfc-chicago-17,KFC,https://s3-media4.fl.yelpcdn.com/bphoto/q0bzFnT6_oHBp0wPvqSMuQ/o.jpg,False,14,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.5,"{'latitude': 41.8267502099069, 'longitude': -87.6840883380461}","['delivery', 'pickup']",$,"{'address1': '3696 S Archer Ave', 'address2': '', 'address3': '', 'city': 'Chicago', 'zip_code': '60609', 'country': 'US', 'state': 'IL', 'display_address': ['3696 S Archer Ave', 'Chicago, IL 60609']}",+17734757523,(773) 475-7523,8734.38850388892
75,pTBUhUltaQxxQiYwpJgBFA,https://www.yelp.com/biz/kfc-cicero-2,"I walked inside to order. Order a 3 tender box with popcorn chicken, mash and coleslaw, a biscuit, honey, bbq dipping sauce and a regular drink.

I go to...",2,2018-10-05 15:32:07,"{'id': 'pNvpq_aXRuuKCg6oW_xUVA', 'profile_url': 'https://www.yelp.com/user_details?userid=pNvpq_aXRuuKCg6oW_xUVA', 'image_url': 'https://s3-media2.fl.yelpcdn.com/photo/0CZuZQCp442qy1xlrqSm_Q/o.jpg', 'name': 'April K.'}",9,lFNbdXFcbD2Ti5rsU-89hw,kfc-cicero-2,KFC,https://s3-media4.fl.yelpcdn.com/bphoto/JIgi7Q8AmVlA6iggSnA22A/o.jpg,False,5,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.5,"{'latitude': 41.8411079995349, 'longitude': -87.743522}","['delivery', 'pickup']",$,"{'address1': '2823 S Cicero Ave', 'address2': '', 'address3': '', 'city': 'Cicero', 'zip_code': '60804', 'country': 'US', 'state': 'IL', 'display_address': ['2823 S Cicero Ave', 'Cicero, IL 60804']}",+17086525709,(708) 652-5709,8964.86070503067
76,zEzSE64VEV2RbQN2uLC-UA,https://www.yelp.com/biz/kfc-cicero-2,I've only been here one other time for the $5 fill up box and we run into the same problem as right now. I order the 8pc family meal and the drive thru...,1,2017-10-06 17:45:09,"{'id': 'fGKODw8_-ogmhGxN1hg5fA', 'profile_url': 'https://www.yelp.com/user_details?userid=fGKODw8_-ogmhGxN1hg5fA', 'image_url': 'https://s3-media1.fl.yelpcdn.com/photo/tNN9qkTmzF4dHZm7AJhb1w/o.jpg', 'name': 'Jocelyn LV ..'}",9,lFNbdXFcbD2Ti5rsU-89hw,kfc-cicero-2,KFC,https://s3-media4.fl.yelpcdn.com/bphoto/JIgi7Q8AmVlA6iggSnA22A/o.jpg,False,5,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]",1.5,"{'latitude': 41.8411079995349, 'longitude': -87.743522}","['delivery', 'pickup']",$,"{'address1': '2823 S Cicero Ave', 'address2': '', 'address3': '', 'city': 'Cicero', 'zip_code': '60804', 'country': 'US', 'state': 'IL', 'display_address': ['2823 S Cicero Ave', 'Cicero, IL 60804']}",+17086525709,(708) 652-5709,8964.86070503067
